emp_no,birth_date,first_name,last_name,gender,hire_date
68641,1954-10-17,Florina,Perly,F,1996-04-07
68642,1952-05-26,Arvind,Jumpertz,M,1985-12-03
68644,1953-12-26,Xuejun,Mundy,M,1995-05-29
68654,1953-05-23,Arch,Schusler,F,1995-03-12
68659,1954-10-29,Yinghua,Henders,M,1999-08-24
68664,1953-09-06,Jaewon,Baaz,M,1990-07-27
68669,1954-09-21,Huai,Nyanchama,M,1995-01-05
68671,1953-08-14,Zsolt,Clouatre,M,1994-01-12
68673,1953-10-20,Elvia,Bale,M,1988-03-30
68674,1955-07-13,Luisa,Ritcey,M,1989-11-24
68678,1952-02-02,Rayond,Slutz,M,1986-05-28
68679,1953-11-02,Takahiro,Dredge,M,1985-02-23
68683,1954-03-16,Chrisa,Swift,M,1993-05-11
68687,1954-11-27,Danil,Reutenauer,F,1989-01-17
68690,1952-12-28,Elgin,Juneja,F,1986-04-04
68692,1952-09-05,Behnaam,Monarch,M,1986-01-02
68699,1953-11-28,Harjit,Baby,F,1988-07-27
68705,1952-05-23,Arunas,Ferretti,F,1985-08-04
68706,1955-01-31,Jackson,Karunanithi,M,1996-08-19
68709,1954-03-01,Marke,Zaccaria,M,1985-05-12
68711,1955-09-26,Weiyi,Broomell,M,1996-02-16
68712,1955-03-13,Gil,Kleiser,M,1988-04-10
68713,1952-09-25,Shih,Butterworth,M,1992-05-18
68714,1954-06-18,Alselm,Nishimukai,F,1986-01-15
68715,1955-03-08,Falguni,Curless,F,1987-04-30
68717,1955-06-28,Yishai,Chenoweth,M,1986-10-22
68718,1952-06-06,Percy,Saoudi,M,1991-02-28
68721,1954-12-24,Munehiro,Siprelle,M,1996-10-14
68722,1954-06-29,Demos,Sridhar,M,1986-03-21
68724,1952-08-12,Gio,Kusakabe,M,1986-09-27
68725,1955-07-17,Xinyu,Siegrist,F,1994-11-16
68726,1953-12-02,Fay,Domenig,F,1987-08-04
68729,1953-06-22,Aksel,Heering,F,1991-08-15
68733,1955-02-06,Perla,Wynblatt,M,1989-08-23
68734,1955-01-06,Kwangsub,Pettis,F,1994-08-19
68737,1955-08-10,Zeydy,Hooghiemstra,M,1989-01-01
68744,1954-03-28,Khedija,Spelt,M,1987-05-26
68746,1952-06-17,Hironoby,Fraisse,M,1990-04-04
68747,1952-07-29,Chikara,Binkley,M,1986-11-08
68749,1952-03-09,Hyuckchul,Dulli,F,1991-12-13
68756,1952-10-03,Jayesh,Syang,M,1985-05-17
68759,1954-06-09,Elzbieta,Ghelli,F,1996-01-04
68761,1955-10-17,Rasikan,Zuberek,M,1988-07-16
68769,1952-04-05,Gill,Akaboshi,M,1986-01-29
68770,1952-02-19,Perla,Lunn,F,1987-04-14
68772,1955-08-24,Anyuan,Luke,F,1995-02-18
68773,1952-09-02,Hugo,Isaac,M,1987-09-11
68778,1952-04-04,Van,Yurov,F,1989-08-10
68780,1952-05-20,Berni,Itschner,M,1988-11-11
68782,1955-03-02,Vasilii,Honglei,M,1995-06-16
68786,1955-10-09,Marit,Vasanthakumar,M,1985-03-25
68788,1954-02-14,Reuven,Kaiser,M,1987-01-20
68790,1955-10-05,Larisa,Redmiles,F,1993-01-16
68796,1952-06-12,Nalini,Denny,F,1995-11-29
68798,1953-12-05,Theirry,Murtagh,F,1986-11-30
68801,1952-08-29,Ymte,Ramsay,M,1986-04-09
68803,1954-11-19,Achilleas,Ranon,F,1993-09-06
68805,1954-08-08,Spyrose,Schnelling,M,1995-02-02
68808,1953-03-20,Morrie,Beerel,M,1988-12-11
68809,1954-01-08,Oldrich,Menhardt,F,1987-02-24
68813,1952-11-09,Jaber,Foong,F,1989-09-14
68814,1954-01-15,Monique,Olano,M,1991-06-07
68820,1952-12-02,Gil,Pettey,F,1997-09-19
68838,1955-02-24,Nalini,Pauthner,M,1987-02-11
68839,1954-11-05,Shuky,Famili,M,1985-12-06
68840,1953-12-05,Quingbo,Nourani,M,1985-11-05
68843,1955-02-11,Yucel,Kalafatis,F,1987-07-15
68845,1952-05-22,Danny,Cusworth,F,1988-09-21
68847,1952-09-20,Subhrajyoti,Baezner,M,1989-09-22
68861,1955-10-30,Gonzalo,Rossi,M,1987-07-21
68862,1953-10-31,Christoper,Schonegge,F,1986-04-27
68863,1952-04-15,Moheb,Munke,F,1993-07-06
68872,1953-02-27,Dzung,Munro,F,1987-09-29
68878,1955-11-19,Kasturi,Eiron,M,1990-09-19
68879,1952-11-04,Baoqiu,Panangaden,F,1993-05-23
68880,1953-07-07,Elvis,Assaf,M,1986-09-27
68881,1953-11-06,Sajjad,Delaune,M,1994-06-26
68884,1953-10-23,Golgen,Luon,F,1993-06-15
68885,1953-02-16,Moriyoshi,Demian,M,1994-07-16
68888,1953-06-19,Kiyokazu,Gien,M,1989-12-08
68890,1954-05-17,Mantis,Baer,M,1987-12-11
68895,1955-03-31,Suvo,Senzako,M,1986-02-10
68900,1952-10-08,Pohua,Sevcikova,M,1986-12-19
68901,1954-06-19,Aron,Gilg,M,1985-03-06
68906,1955-07-13,Venkatesan,Karunanithi,M,1986-02-14
68909,1953-04-19,Jayson,Rajcani,M,1985-03-19
68910,1954-12-23,Basim,Maccarone,M,1988-06-23
68911,1954-12-21,Francoise,Ratzlaff,M,1985-07-02
68912,1952-11-22,Chenye,Peak,F,1993-10-23
68913,1954-01-13,Tayeb,Seuren,M,1986-08-04
68914,1952-07-07,Subhankar,Hebert,M,1986-03-25
68915,1955-11-01,Oddvar,Busillo,M,1988-09-18
68917,1952-10-06,Menkae,Peot,F,1985-02-28
68919,1954-10-30,Licheng,Aamodt,F,1987-03-07
68929,1955-05-28,Margo,Lienhardt,M,1990-01-30
68935,1952-02-04,Ult,Hiltgen,F,1995-07-15
68940,1955-10-16,Froduald,Garrabrants,F,1988-07-20
68942,1954-04-07,Taegyun,Kalafatis,M,1992-05-09
68947,1955-06-06,Toshimo,Bergere,M,1987-04-04
68950,1953-05-05,Shimshon,Gubsky,M,1991-03-20
68951,1955-03-10,Shichao,Leppanen,F,1985-05-08
68953,1954-06-18,Yoshimitsu,Serna,M,1998-09-29
68954,1955-06-30,Saeed,Kinley,F,1989-02-11
68961,1953-03-17,Anyuan,Billawala,F,1995-12-22
68963,1953-09-23,Kwee,Siksek,F,1997-08-14
68964,1955-07-15,Fai,Francisci,M,1985-09-12
68966,1955-05-02,Shuho,Carrera,F,1985-11-23
68978,1955-05-28,Rildo,Dalton,M,1986-04-13
68991,1954-04-03,Paraskevi,Decleir,F,1989-08-02
68995,1953-02-05,Arif,Baez,M,1992-03-08
68998,1952-12-02,Remko,Serra,M,1985-04-07
69003,1953-05-31,Huei,Zockler,M,1992-03-28
69007,1953-07-15,Brewster,McAffer,M,1986-01-12
69010,1952-05-06,Tomofumi,Prochazka,M,1992-01-18
69013,1953-02-23,Aleksander,Capobianchi,M,1993-05-27
69014,1955-12-08,Xuejun,Chenney,F,1986-10-30
69015,1954-04-18,Mang,Tanemo,M,1992-06-03
69017,1955-02-04,Hironobu,Andreotta,M,1991-08-01
69019,1955-10-22,Valdiodio,Rothenberg,M,1987-09-01
69020,1954-10-16,Udo,Masaki,F,1988-01-11
69021,1954-08-16,Hironoby,Suwa,M,1990-07-26
69022,1955-09-24,Kendra,Benzmuller,M,1988-06-17
69024,1954-11-20,Nathan,Schmezko,M,1993-12-20
69027,1955-08-20,Make,Gihr,M,1985-12-27
69028,1955-06-06,Yuichiro,Benaini,M,1992-10-22
69032,1952-06-04,Dhritiman,Mawatari,M,1987-02-20
69034,1954-12-26,Falguni,Hiraishi,F,1994-06-22
69039,1954-06-22,Maja,Tetzlaff,F,1995-03-06
69040,1955-09-30,Licheng,Klyachko,M,1990-12-24
69044,1955-09-29,Sariel,Bonifati,F,1991-10-20
69048,1952-05-26,Masoud,Matheson,F,1994-03-06
69049,1955-01-15,Maren,Oskamp,F,1990-11-12
69050,1954-03-27,Nidapan,Anily,F,1987-06-12
69055,1953-12-12,Shaleah,Katzenelson,M,1994-04-11
69059,1954-05-06,Tzu,Tanemo,M,1990-11-17
69064,1953-09-22,Alair,Babb,M,1985-04-23
69070,1953-01-08,Neelam,Stanger,M,1988-01-09
69072,1953-07-14,Gudjon,Neiman,M,1990-08-04
69073,1952-05-13,Uwe,Pearson,M,1995-08-14
69084,1954-07-24,Kazuhisa,Thisen,M,1985-07-06
69090,1955-07-01,Vivian,Dayang,F,1990-09-30
69092,1954-07-27,Sreenivas,Denna,F,1986-10-19
69094,1954-10-13,Charmane,Scallan,M,1990-12-28
69096,1953-12-16,Shugo,Assaf,M,1995-09-07
69099,1955-06-28,Yolla,Thambidurai,F,1992-01-01
69107,1953-12-06,Weiye,Bellone,F,1990-05-15
69112,1954-12-21,Saddek,Crabtree,M,1985-04-02
69116,1955-10-08,Danae,Spell,M,1997-05-29
69118,1955-01-13,Irena,Lakshmanan,M,1986-09-12
69119,1953-04-30,Dinah,Doering,F,1987-07-24
69120,1952-07-29,Waiman,Benveniste,F,1990-06-27
69122,1952-12-20,Weiwu,Templeman,M,1985-05-08
69131,1954-05-24,Shuzo,Hebert,F,1986-08-12
69135,1955-04-27,Mamdouh,Borovoy,F,1990-11-16
69136,1955-08-28,Younwoo,Busillo,F,1985-11-07
69138,1954-11-12,Sariel,Alpin,M,1994-10-30
69140,1952-05-21,Martina,Toyoshima,M,1993-08-25
69141,1953-03-01,Yuichiro,Kavvadias,F,1989-06-30
69146,1954-07-25,Sedat,Zaiane,M,1990-01-27
69153,1952-07-12,Xiaocheng,Luga,M,1989-04-13
69160,1952-12-29,Ibibia,Manders,M,1990-12-10
69166,1954-05-26,Bernd,Chiodo,F,1986-01-07
69172,1952-07-19,Weidon,Masaki,F,1989-11-05
69173,1954-09-08,Georgy,Adachi,F,1988-12-17
69175,1955-05-20,Eishiro,Pena,M,1990-06-17
69176,1954-10-15,Radoslaw,Pena,F,1990-01-20
69177,1955-05-27,Shan,Marchegay,F,1985-04-15
69179,1955-07-02,Jenwei,Miara,F,1990-08-30
69181,1955-04-11,Toshiko,Schiper,M,1985-06-15
69182,1954-10-02,Rajmohan,Falco,M,1993-07-01
69196,1954-05-29,Berto,Fasbender,M,1990-06-15
69206,1954-04-10,Bojan,Melichar,M,1986-09-13
69216,1953-05-22,Yagil,Bonifati,F,1987-04-30
69217,1955-09-18,Atreyi,Brandsma,F,1987-11-07
69222,1952-11-10,Elliott,Llado,M,1985-11-30
69223,1952-08-27,Eben,Karnin,M,1988-05-20
69224,1952-03-24,Jenwei,Molberg,M,1986-09-18
69226,1955-09-08,Reinhold,Wursthorn,F,1985-03-18
69228,1955-01-15,Urs,Shimshoni,F,1988-10-09
69229,1954-11-16,Elrique,Jayawardene,M,1990-03-18
69230,1953-06-10,Florian,Pews,F,1987-07-11
69231,1954-11-21,Oldrich,Joslin,M,1995-10-01
69235,1953-05-22,Sadun,Baumann,M,1990-03-18
69237,1952-09-12,Dipankar,Basart,M,1994-11-12
69238,1955-06-24,Stella,Figueira,F,1989-05-18
69243,1952-12-22,Xiaoqiang,Millington,M,1996-03-14
69246,1955-12-02,Yonghoan,Maksimenko,M,1987-10-14
69254,1955-06-02,Baruch,Felder,F,1997-03-07
69258,1952-10-21,Mara,Brendel,M,1986-03-16
69259,1954-03-04,Steen,Codenie,M,1993-12-26
69260,1953-06-13,Sampalli,Schaaf,M,1994-11-28
69261,1952-10-02,Dinkar,Nannarelli,M,1990-02-27
69263,1952-07-31,Sreekrishna,Iisaku,F,1987-08-23
69264,1952-07-07,Shietung,Gargeya,F,1993-07-19
69268,1955-09-15,Michaela,Erev,M,1991-08-20
69271,1955-12-16,Debatosh,Zyda,M,1988-08-24
69278,1953-05-09,Horward,Schonegge,M,1992-11-12
69280,1954-09-22,Huan,Birdsall,M,1995-01-22
69287,1954-01-31,Frazer,Luders,M,1985-07-23
69289,1952-02-10,Vishv,Couchot,M,1987-04-16
69293,1955-11-17,Remzi,Anandan,F,1993-06-02
69297,1953-06-24,Fei,Range,M,1986-11-09
69308,1953-10-26,Chinya,Schreiter,M,1987-07-21
69311,1952-04-29,Surveyors,Taubman,M,1992-11-05
69312,1955-02-12,Ramzi,Heemskerk,F,1992-12-27
69313,1952-12-12,Samphel,Benantar,M,1989-12-25
69314,1955-02-24,Basil,Suessmith,M,1996-02-19
69316,1954-03-16,Paraskevi,Radhakrishnan,M,1988-06-19
69325,1955-02-16,Pranas,Dredge,F,1988-11-26
69326,1952-04-21,Jackson,Demizu,M,1996-09-26
69329,1955-12-17,Zhensheng,Loncour,M,1986-01-06
69333,1952-04-28,Jianhao,Zirintsis,M,1986-12-29
69340,1954-06-19,Alagu,Wrigley,F,1997-04-21
69342,1954-04-26,Visit,Emden,F,1985-04-26
69347,1955-12-27,Abdelwaheb,Khasidashvili,F,1989-07-07
69355,1955-11-12,Dmitry,Borovoy,F,1986-05-26
69359,1955-11-08,Prasadram,Zhang,F,1985-02-08
69360,1952-10-22,Lenore,Hanratty,F,1986-06-08
69362,1953-01-28,Marsal,Paludetto,F,1990-01-24
69364,1954-11-30,Marla,DiGiano,M,1985-12-21
69365,1955-07-05,Aiman,Baca,F,1996-05-05
69366,1955-12-24,Georg,Schrift,F,1988-10-11
69376,1952-09-08,Nimmagadda,Perz,M,1991-06-03
69387,1953-01-28,Danny,Mitsuhashi,F,1987-11-25
69389,1953-09-02,Kwangsub,Versino,F,1990-06-10
69403,1953-07-07,Shietung,Luke,F,1991-11-09
69405,1955-04-03,Lijia,Heping,F,1985-02-04
69412,1955-06-19,Along,Picco,M,1993-05-15
69418,1954-09-06,Jixiang,Steinauer,F,1987-10-06
69421,1953-06-03,Nahla,Clemencon,M,1987-06-11
69425,1953-10-15,Kristen,Orsini,F,1987-06-01
69428,1955-05-17,Dzung,Shimshoni,F,1988-03-10
69431,1952-03-01,Arie,Spataro,F,1995-08-18
69433,1955-02-02,Karlis,Eiter,M,1993-10-31
69444,1953-10-24,Martijn,Leslie,F,1991-05-19
69445,1954-05-14,Gift,Puppo,F,1985-09-08
69446,1952-05-09,Pranay,Melter,M,1986-07-14
69447,1952-07-18,Lene,Dahlbom,M,1993-02-21
69449,1952-04-09,Parviz,Angiulli,M,1995-11-23
69455,1955-05-02,Radhakrishnan,Nastansky,F,1985-03-02
69458,1952-08-19,Kerhong,Syrzycki,F,1989-07-17
69478,1954-12-28,Marin,Stentiford,F,1991-06-07
69481,1954-12-21,Kauko,Aloia,M,1989-07-12
69487,1953-05-01,Sashi,Erdi,M,1991-06-23
69489,1953-04-25,Ortrun,Schnelling,F,1989-08-15
69490,1953-07-05,Hisao,Grandbois,F,1992-03-17
69493,1955-11-08,Odoardo,Greibach,M,1985-04-04
69503,1953-06-27,Val,Beilner,M,1989-10-23
69504,1952-09-21,Nirmal,Munos,M,1991-01-07
69505,1953-12-21,Serenella,Kragelund,M,1988-10-06
69506,1953-06-09,Marke,Cappelletti,M,1988-10-20
69507,1953-03-05,Alassane,Weedon,F,1985-04-05
69516,1954-07-20,Samphel,Salvesen,F,1995-02-27
69518,1952-04-04,Mang,Mahmud,M,1991-03-20
69521,1955-04-14,Bedir,Woycyznski,M,1991-03-30
69524,1955-06-05,Leon,Vrecion,M,1985-03-08
69529,1954-04-21,Chaitali,Gornas,M,1997-06-19
69533,1953-02-01,Kazuhide,Christ,M,1997-09-15
69534,1955-07-06,Abdelkader,Olano,M,1992-11-26
69543,1953-04-19,Shan,Leppanen,M,1989-08-11
69544,1954-02-21,Flemming,Falster,M,1986-02-18
69546,1955-11-05,Chriss,Krider,M,1993-01-23
69547,1954-06-25,Odoardo,Leslie,M,1989-11-18
69552,1954-07-26,Rajmohan,Miake,M,1991-05-29
69555,1954-10-26,Golgen,Sabnani,F,1987-04-04
69556,1954-07-20,Seongbin,Hennebert,F,1994-01-29
69562,1953-12-21,Tua,Haumacher,M,1986-04-29
69563,1952-11-26,Sariel,Sadowski,F,1989-04-10
69570,1952-06-01,Katsuyuki,Reinhart,M,1986-10-24
69571,1952-05-28,Shigeichiro,Porenta,F,1990-10-24
69575,1952-04-04,Goh,Pettit,M,1988-02-09
69578,1953-02-22,Shim,Sewelson,F,1985-08-24
69582,1955-06-01,Pragnesh,Hofstetter,F,1988-01-22
69586,1952-07-20,Nahla,Chandrasekhar,M,1997-02-06
69589,1952-12-23,Gaurav,Rohrbach,M,1993-10-11
69596,1953-10-28,Eckart,Ponthieu,F,1989-10-23
69598,1954-06-16,Elvis,Hofstetter,F,1987-11-14
69600,1955-09-22,Mario,Shackel,F,1998-04-21
69601,1954-09-12,Sachar,Lieblein,M,1985-10-09
69602,1953-08-03,Naftaly,Litzkow,F,1985-08-05
69607,1952-08-20,Candido,Parhami,M,1987-07-13
69608,1955-09-11,Insup,Zongker,M,1996-08-26
69609,1955-12-30,Kellie,Litzkow,M,1991-08-26
69611,1955-06-15,Irene,Jeansoulin,F,1989-06-12
69613,1955-08-31,Gay,Tsukuda,M,1985-07-22
69617,1952-09-17,Caolyn,Falck,F,1993-12-10
69621,1955-01-09,Atilio,Takkinen,M,1985-11-25
69622,1953-12-21,Masaki,Rusterholz,F,1993-12-21
69623,1953-10-21,Masadi,Masand,M,1992-04-30
69624,1955-04-27,Ronnie,Yurov,M,1986-03-03
69625,1954-10-02,Remmert,Taneja,F,1988-11-25
69630,1954-09-06,Guttorm,Birjandi,F,1992-03-31
69632,1954-04-06,Limsoon,Nations,F,1986-10-31
69635,1954-11-30,Djelloul,Garrabrants,M,1986-08-01
69637,1952-08-31,Tse,Basart,M,1987-11-02
69639,1952-04-20,Christoper,Picci,F,1988-06-02
69641,1953-10-08,Zvonko,Capobianchi,M,1989-07-29
69642,1954-04-26,Sarita,Linares,M,1991-08-19
69643,1955-08-28,Khue,Gajiwala,F,1993-09-28
69647,1952-11-27,Deborah,Pileggi,M,1988-10-15
69648,1952-07-23,Jaques,Isaak,M,1990-11-30
69649,1952-08-13,Candida,Salverda,M,1986-07-16
69651,1953-06-29,Divier,Decaestecker,F,1987-07-06
69652,1954-11-07,Josyula,Oehlmann,M,1986-11-12
69654,1955-04-10,Paris,Hofman,M,1987-01-12
69655,1954-02-17,Christoph,Trachtenberg,F,1989-12-02
69656,1953-07-27,Shalesh,Farrel,M,1995-05-05
69664,1954-12-08,Christ,Collette,M,1997-07-29
69665,1952-02-29,Uzi,Fioravanti,M,1985-09-20
69666,1952-03-17,Jongsuk,Khalil,M,1992-01-23
69670,1952-04-24,Phillip,Limongiello,M,1985-09-05
69672,1954-09-13,Takahiro,Blokdijk,F,1991-10-26
69674,1954-06-06,Luerbio,Rabehasaina,M,1988-07-24
69676,1954-12-06,Shin,Henseler,F,1988-04-04
69682,1954-10-22,Gor,Siksek,M,1986-01-03
69684,1953-01-15,Kiyotoshi,Sidhu,F,1997-01-20
69687,1954-09-13,Oksana,Minakawa,F,1985-04-19
69688,1954-02-12,Kazuyasu,Skogmar,M,1987-09-30
69689,1954-07-07,Nikolaos,Siepmann,M,1988-10-26
69692,1954-01-01,Reinhold,Hatcliff,F,1991-12-31
69697,1954-12-20,Zengping,Nourani,M,1986-03-20
69698,1952-04-14,Khalid,Schneeberger,M,1990-05-30
69700,1955-01-13,Padma,Kaiser,M,1992-04-24
69703,1954-09-14,Volkmar,Nyrup,M,1996-08-14
69705,1955-12-28,Ranan,Brlek,M,1989-06-16
69713,1954-12-20,Vidya,Vieri,M,1988-02-13
69714,1953-04-22,Anneke,Kavvadias,F,1988-09-22
69717,1954-03-17,Boalin,Gecsei,F,1986-04-26
69732,1953-02-22,Vitaly,Maraist,M,1986-04-19
69733,1953-02-18,Subhada,Azevdeo,M,1985-10-29
69734,1955-03-20,Satyanarayana,Kenevan,F,1995-09-09
69737,1952-03-06,Sarita,Conta,M,1985-06-12
69739,1954-09-23,Roselyn,Byoun,F,1991-07-30
69740,1955-05-25,Ibibia,Jayawardene,M,1987-02-21
69744,1953-02-06,Adel,Litzkow,M,1994-06-20
69757,1952-10-22,Toshimi,Ozery,F,1995-06-14
69758,1952-08-28,Arup,Yurov,M,1985-06-18
69759,1954-08-27,Kerryn,Jakobus,M,1989-09-04
69760,1952-05-28,JoAnna,Blokdijk,M,1989-10-22
69767,1955-05-24,Nakhoon,Glowinski,F,1986-02-16
69771,1953-01-17,Chaitali,Ibel,M,1987-02-15
69772,1953-07-22,Katsuo,Heinisuo,M,1985-09-16
69773,1952-08-09,Elzbieta,Kisuki,F,1988-12-07
69774,1953-01-03,Sachem,Schusler,M,1991-12-10
69782,1952-12-01,Mantis,Baak,M,1997-03-26
69786,1952-11-27,Katsuyuki,Kadhim,M,1991-06-15
69790,1954-02-12,Werner,Leslie,M,1985-02-27
69794,1952-03-20,Siamak,Taubman,M,1991-07-24
69799,1954-07-10,Gully,Billingsley,M,1997-05-26
69807,1952-02-09,Olivera,Emmerich,M,1986-10-26
69810,1954-08-31,Kerryn,Serna,F,1997-01-22
69816,1955-05-12,Teunis,Kitsuregawa,F,1991-07-06
69821,1953-12-26,Francoise,Birdsall,M,1986-12-10
69829,1954-06-25,Akhilish,Koprowski,M,1986-02-27
69831,1953-09-04,Serge,Bach,F,1987-05-14
69835,1952-03-11,Deborah,Birdsall,M,1987-05-04
69836,1952-04-15,Gad,Czaja,M,1992-11-03
69837,1953-11-06,Cheong,Cannata,M,1993-05-25
69842,1953-10-15,Jackson,Pews,F,1996-01-10
69844,1955-02-28,Suzette,Lueh,M,1992-10-20
69845,1953-05-18,Kinh,Tanemo,M,1985-02-25
69847,1952-09-23,Gal,Boreale,M,1987-03-06
69851,1953-08-11,Pranav,Hmelo,M,1991-08-28
69853,1955-05-27,Kshitij,Hedayat,M,1989-12-01
69856,1952-04-01,Martine,Suermann,M,1996-01-31
69868,1954-06-29,Stamatina,Roisin,M,1994-05-27
69874,1952-05-14,Doohun,Menyhert,F,1988-11-14
69875,1955-02-05,Kwangyoen,Benzmuller,M,1991-04-18
69876,1952-09-28,Shawna,Schoegge,M,1989-12-03
69884,1953-07-09,Babette,Erde,M,1995-05-24
69885,1952-07-24,Shiv,Juneja,M,1993-08-12
69887,1953-11-03,Amabile,Leijenhorst,F,1990-12-13
69888,1953-01-15,Billur,Speel,F,1985-11-24
69891,1954-01-13,Moty,Castellani,F,1989-09-12
69896,1955-06-15,Garnet,Condotta,F,1993-10-12
69897,1952-09-23,Stamatina,Kamber,M,1985-11-11
69900,1955-08-15,Herb,Schmittgen,F,1987-04-21
69903,1955-07-06,Yakichi,Hiyoshi,M,1988-01-06
69907,1955-11-19,Jaber,Bratsberg,M,1992-12-02
69909,1955-09-26,Aran,Swab,F,1992-05-25
69911,1953-03-29,Susanta,Henseler,M,1990-10-16
69913,1953-03-09,Sorina,Sidou,F,1991-05-04
69915,1955-09-15,Gal,Hutter,M,1991-03-03
69919,1953-05-07,Sedat,Bala,M,1992-11-27
69920,1954-02-24,Teunis,Kieras,F,1985-12-01
69923,1953-01-10,Kristine,Waymire,M,1996-08-01
69925,1952-07-05,Vatsa,Glinert,M,1991-05-02
69926,1954-01-08,Shih,Furudate,M,1994-11-27
69928,1954-10-15,Abdelkader,Nourani,M,1987-07-02
69932,1952-10-18,Surveyors,Stenning,M,1988-06-29
69939,1955-08-19,Vishv,Muniz,F,1992-12-31
69940,1954-02-15,Gonzalo,Mattern,M,1988-05-10
69941,1954-03-07,Pohua,Hoppenstand,F,1995-10-04
69945,1952-05-28,Phillip,Jeong,M,1990-02-10
69946,1952-08-23,Theirry,Varker,F,1987-03-27
69950,1955-04-19,Kellyn,Manders,F,1989-04-12
69951,1952-09-16,Srinidhi,Swab,M,1990-04-20
69953,1953-11-21,Yurij,Przulj,M,1989-08-01
69954,1954-05-01,Conrado,Cooman,M,1990-05-29
69960,1954-05-01,Lein,Sooriamurthi,F,1987-03-10
69961,1953-05-09,Tremaine,dAstous,F,1985-05-05
69965,1955-10-08,Gila,Sundgren,F,1989-11-05
69972,1954-01-04,Zvonko,Schieder,F,1989-12-21
69982,1954-06-11,Sanjoy,Lindqvist,M,1985-04-26
69987,1952-04-11,Shem,Collette,M,1986-10-08
69990,1953-09-25,Hercules,Falck,F,1995-02-10
69993,1952-09-01,Anwar,Silva,F,1987-09-13
70000,1954-06-19,Jiang,Selvestrel,M,1990-03-16
70002,1955-01-29,Candida,Impagliazzo,F,1988-05-01
70004,1954-03-11,Shih,VanScheik,M,1985-04-15
70006,1954-06-18,Masaru,Herath,F,1997-12-21
70007,1952-03-04,Toshimori,Isaak,F,1993-06-28
70008,1955-11-14,Bodh,Cullers,M,1993-11-06
70013,1955-07-25,Georgy,Szemeredi,F,1989-04-18
70014,1954-02-03,Arup,Cappelletti,M,1993-01-24
70015,1955-09-02,Luerbio,Asrin,F,1991-07-21
70017,1952-06-07,Hirochika,Hockney,F,1992-08-24
70021,1952-09-11,Youjian,Begiun,M,1991-03-09
70023,1954-07-23,Bodh,Plotkin,F,1987-07-02
70024,1952-08-25,Palash,Mitzlaff,M,1992-07-02
70027,1952-11-27,Manton,Schieder,M,1987-10-05
70029,1954-12-09,Shir,Baaleh,F,1998-08-28
70030,1953-11-24,Shigenori,Pollacia,F,1990-02-16
70032,1952-11-28,Guttorm,Oppitz,M,1987-08-25
70035,1955-11-19,Otmar,Angel,M,1990-12-19
70040,1952-02-05,Along,Montemayor,M,1985-12-07
70044,1952-08-15,Gonzalo,Rosis,M,1994-03-15
70045,1953-10-13,Paris,Granlund,F,1996-02-06
70049,1954-03-11,Dipankar,Domenig,M,1988-05-31
70052,1954-03-29,Vivian,Hartvigsen,F,1987-02-23
70056,1954-02-04,Takanari,Zlotek,F,1991-05-22
70057,1955-11-16,Bangqing,Beausoleil,M,1990-11-11
70059,1953-07-12,Valeri,Tiemann,M,1986-09-26
70061,1952-08-06,Masaki,Erez,F,1987-05-10
70062,1953-08-20,Denis,Birdsall,M,1991-01-03
70065,1954-09-06,Aloys,Candan,M,1991-08-17
70068,1954-11-07,Noritoshi,Beidas,M,1988-05-14
70070,1952-03-07,Kerhong,Ellozy,F,1986-12-07
70071,1954-03-29,Hironoby,Vigier,M,1986-05-22
70077,1955-08-29,Vesna,Panienski,M,1987-02-06
70081,1955-05-19,Roddy,Wynblatt,M,1989-07-08
70087,1952-02-08,Ronghao,Lemarechal,F,1987-07-18
70089,1954-12-20,Wilmer,Aloia,F,1996-02-02
70090,1955-12-06,Oldrich,Anandan,M,1986-02-04
70091,1952-06-20,Vasilii,Haldar,M,1986-10-12
70092,1955-03-24,Mansur,Simmen,M,1996-04-13
70094,1955-10-03,Elgin,Randi,F,1989-08-17
70096,1952-07-12,Nathalie,Peral,M,1995-05-03
70100,1953-10-06,Randi,Vickson,M,1989-09-07
70102,1955-07-13,Yannik,Janocha,M,1989-07-08
70105,1955-04-10,Van,Hardjono,M,1988-10-24
70112,1954-12-07,Xiadong,Melski,M,1989-10-15
70113,1954-10-17,Karlis,Simkin,F,1989-03-26
70117,1952-04-24,Arie,Bail,F,1988-02-09
70121,1955-03-01,Jordanka,Marshall,M,1989-04-07
70123,1955-01-22,Aloys,Takkinen,F,1985-02-25
70130,1954-01-02,Alejandra,Flasterstein,F,1992-03-13
70132,1953-07-31,Gal,Manders,M,1986-04-19
70133,1952-04-22,Georg,Jarecki,F,1992-07-03
70137,1952-09-09,Marlo,Schmezko,M,1990-05-13
70140,1953-03-31,Zeljko,Zongker,M,1994-12-12
70141,1953-06-14,Sverrir,Luon,M,1990-10-08
70145,1954-08-18,Shaowei,McAlpine,F,1986-03-08
70146,1952-09-14,Tiina,Atrawala,M,1985-07-19
70151,1955-09-30,Masanao,Setiz,M,1992-05-26
70161,1955-11-04,Remmert,Servieres,M,1990-02-06
70162,1954-09-17,Danai,Wrigley,M,1987-09-30
70164,1953-05-05,Ult,Bergere,F,1985-05-22
70168,1954-04-23,Ayakannu,Zucker,F,1998-11-05
